hotel_id,hotel_name,address,city,state,star_rating,url,photo1,photo2,photo3,photo4,photo5,overview,number_of_reviews,rating_average,price
161508,Away Bali Legian Camakila Resort,Jl. Padma Utara,Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161508,http://pix3.agoda.net/hotelimages/161/161508/161508_15061109250029228115.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161508/161508_16041908370041602503.jpg?s=312x,http://pix2.agoda.net/hotelimages/161/161508/161508_15061109250029228117.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161508/161508_15061109250029228118.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161508/161508_15061109250029228122.jpg?s=312x,"Located in Legian, The Camakila Legian Bali is a perfect starting point from which to explore Bali. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, taxi service are just some of the facilities on offer. Television LCD/plasma screen, additional bathroom, additional toilet, free welcome drink, scale can be found in selected guestrooms. Enjoy the hotel's recreational facilities, including fitness center, sauna, outdoor pool, spa, massage, before retiring to your room for a well-deserved rest. Convenience and comfort makes The Camakila Legian Bali the perfect choice for your stay in Bali.",894,"8,40",545237
161513,Lumire Hotel,JL. Senen Raya 135,Jakarta,DKI Jakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161513,http://pix3.agoda.net/hotelimages/161/161513/161513_16103014500048264855.jpg?s=312x,http://pix4.agoda.net/hotelimages/161/161513/161513_15031114220025991601.jpg?s=312x,http://pix4.agoda.net/hotelimages/161/161513/161513_16103014500048264845.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161513/161513_16103014500048264846.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161513/161513_16103014500048264847.jpg?s=312x,"Ideally located in the prime touristic area of Monas, Lumire Hotel promises a relaxing and wonderful visit. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. To be found at the hotel are 24-hour room service, free Wi-Fi in all rooms, Wi-Fi in public areas, valet parking, car park. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, non smoking rooms, air conditioning, wake-up service, desk. Entertain the hotel's recreational facilities, including fitness center, sauna, outdoor pool, indoor pool, spa. For reliable service and professional staff, Lumire Hotel caters to your needs.",814,"7,80",454545
161608,Kokonut Suites,"JI. Raya Petitenget, No. 88, Kerobokan",Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161608,http://pix2.agoda.net/hotelimages/161/161608/161608_16120217330049368900.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161608/161608_14032416130018830968.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161608/161608_14032416130018830978.jpg?s=312x,http://pix4.agoda.net/hotelimages/161/161608/161608_14051408550019410806.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161608/161608_14051408560019410807.jpg?s=312x,"Located in Seminyak, Kokonut Suites by Avilla Hospitality is a perfect starting point from which to explore Bali. The hotel has everything you need for a comfortable stay. To be found at the hotel are free Wi-Fi in all rooms, postal service, taxi service, 24-hour front desk, luggage storage. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as television LCD/plasma screen, free welcome drink, mirror, sewing kit, slippers. The hotel offers various recreational opportunities. Friendly staff, great facilities and close proximity to all that Bali has to offer are three great reasons you should stay at Kokonut Suites by Avilla Hospitality.",1356,"8,20",579201
161671,Komaneka at Bisma Ubud,"Jalan Bisma, Gianyar",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161671,http://pix4.agoda.net/hotelimages/161/161671/161671_15072010350032590912.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161671/161671_14030617050018583586.jpg?s=312x,http://pix2.agoda.net/hotelimages/161/161671/161671_15072010350032590893.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161671/161671_15072010350032590896.jpg?s=312x,http://pix2.agoda.net/hotelimages/161/161671/161671_15072010350032590908.jpg?s=312x,"Komaneka at Bisma Ubud is conveniently located in the popular Ubud area. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop are on the list of things guests can enjoy. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, clothes rack, complimentary instant coffee, complimentary tea, free welcome drink. To enhance guests' stay, the hotel offers recreational facilities such as hot tub, fitness center, outdoor pool, spa, massage. Komaneka at Bisma Ubud is an excellent choice from which to explore Bali or to simply relax and rejuvenate.",1113,"9,20",1586763
161688,Karma Kandara,"Jalan Villa Kandara, Banjar Wijaya Kusuma, Ungasan",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161688,http://pix1.agoda.net/hotelimages/161688/-1/5152c5563638253f7be709b4c3fbccfa.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161688/161688_16062709590044121072.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161688/161688_16062709050044118722.jpg?s=312x,http://pix1.agoda.net/hotelimages/161688/-1/33422be944f271cc8ac6a4a60746cec5.jpg?s=312x,http://pix3.agoda.net/hotelimages/161688/-1/06e70975e5d401fe9a5772f8ee290dea.jpg?s=312x,"The 5-star Karma Kandara offers comfort and convenience whether you're on business or holiday in Bali. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop are there for guest's enjoyment. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like towels, slippers, separate living room, television LCD/plasma screen, sofa. Recuperate from a full day of sightseeing in the comfort of your room or take advantage of the hotel's recreational facilities, including hot tub, private beach, fitness center, sauna, outdoor pool. Discover all Bali has to offer by making Karma Kandara your base.",334,"7,90",4917355
161695,Grand Serela Setiabudhi Bandung,Hegarmanah Street No. 9-15,Bandung,West Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161695,http://pix5.agoda.net/hotelimages/161/161695/161695_15063008380031232343.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161695/161695_15063011390031255481.jpg?s=312x,http://pix4.agoda.net/hotelimages/161/161695/161695_15063008380031232334.jpg?s=312x,http://pix4.agoda.net/hotelimages/161/161695/161695_15063008380031232337.jpg?s=312x,http://pix2.agoda.net/hotelimages/161/161695/161695_15063008380031232341.jpg?s=312x,"Grand Serela Setiabudhi Bandung is conveniently located in the popular Setiabudi area. Both business travelers and tourists can enjoy the hotel's facilities and services. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, taxi service. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, linens, mirror, towels, internet access – wireless (complimentary). The hotel's peaceful atmosphere extends to its recreational facilities which include fitness center, outdoor pool, spa, massage. Convenience and comfort makes Grand Serela Setiabudhi Bandung the perfect choice for your stay in Bandung.",1567,"7,40",175255
161699,Tugu Lombok Hotel,"Jl Sigar Pejalin Sire Beach, Tanjung",Lombok,West Nusa Tenggara,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161699,http://pix1.agoda.net/hotelimages/161699/-1/ab8a85c359fcc2bad75cd93b4e82d7e3.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161699/161699_120727094702394.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161699/161699_16092616070046938737.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161699/161699_16092616070046938739.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161699/161699_16092616070046938740.jpg?s=312x,"The 5-star Tugu Lombok Hotel offers comfort and convenience whether you're on business or holiday in Lombok. The hotel has everything you need for a comfortable stay. All the necessary facilities, including free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop, taxi service, are at hand. Television LCD/plasma screen, mirror, towels, private pool, internet access – wireless (complimentary) can be found in selected guestrooms. The hotel's peaceful atmosphere extends to its recreational facilities which include badminton court, boats, canoe, hiking trails, snorkeling. Discover all Lombok has to offer by making Tugu Lombok Hotel your base.",188,"9,20",1320984
161704,Golden Flower Hotel,Jl. Asia Afrika No. 15-17,Bandung,West Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161704,http://pix3.agoda.net/hotelimages/161/161704/161704_14082816370021677723.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161704/161704_13062412570013485114.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161704/161704_120915142608035.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161704/161704_120915143453621.jpg?s=312x,http://pix2.agoda.net/hotelimages/161/161704/161704_14030616320018582525.jpg?s=312x,"The 4-star Golden Flower Hotel offers comfort and convenience whether you're on business or holiday in Bandung. Both business travelers and tourists can enjoy the hotel's facilities and services. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, 24-hour front desk, luggage storage are there for guest's enjoyment. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as separate living room, television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms. Recuperate from a full day of sightseeing in the comfort of your room or take advantage of the hotel's recreational facilities, including fitness center, sauna, outdoor pool, spa, massage. No matter what your reasons are for visiting Bandung, Golden Flower Hotel will make you feel instantly at home.",2880,"7,60",366562
161722,The Royal Santrian Luxury Beach Villas,Jalan Pratama Nusa Dua,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161722,http://pix3.agoda.net/hotelimages/161722/-1/cd085909fd3db72c98147c66a795de5f.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161722/161722_15082914280035340635.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161722/161722_15082916030035343586.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161722/161722_15082916030035343587.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161722/161722_15082916030035343590.jpg?s=312x,"The Royal Santrian Luxury Beach Villas is a popular choice amongst travelers in Bali, whether exploring or just passing through. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. Free Wi-Fi in all rooms, 24-hour security, chapel, convenience store, daily housekeeping are on the list of things guests can enjoy. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, bathroom phone, clothes rack, mirror, sofa. Enjoy the hotel's recreational facilities, including boats, canoe, watersports equipment rentals, hot tub, private beach, before retiring to your room for a well-deserved rest. The Royal Santrian Luxury Beach Villas combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",410,"9,20",1505005
161777,Hotel Santika Premiere Jogja,Jalan Jendral Sudirman No. 19,Yogyakarta,D.I. Yogyakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161777,http://pix4.agoda.net/hotelimages/161/161777/161777_15062608540030894335.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161777/161777_15062608500030892704.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161777/161777_15062608540030894301.jpg?s=312x,http://pix3.agoda.net/hotelimages/161/161777/161777_15062608540030894305.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161777/161777_15062608540030894311.jpg?s=312x,"Hotel Santika Premiere Jogja is a popular choice amongst travelers in Yogyakarta, whether exploring or just passing through. The property features a wide range of facilities to make your stay a pleasant experience. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, 24-hour front desk are on the list of things guests can enjoy. Some of the well-appointed guestrooms feature television LCD/plasma screen, slippers, separate living room, internet access – wireless (complimentary), non smoking rooms. Entertain the hotel's recreational facilities, including outdoor pool, massage, children's playground, kids club, pool (kids). Friendly staff, great facilities and close proximity to all that Yogyakarta has to offer are three great reasons you should stay at Hotel Santika Premiere Jogja.",1274,"8,20",660331
161784,The Kunja Villas Hotel,Jl Lebak Sari no 8 Petitenget,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=161784,http://pix4.agoda.net/hotelimages/161/161784/161784_16120217500049370013.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161784/161784_16120217520049370067.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161784/161784_16120217450049369726.jpg?s=312x,http://pix5.agoda.net/hotelimages/161/161784/161784_16120217450049369728.jpg?s=312x,http://pix1.agoda.net/hotelimages/161/161784/161784_16120217450049369729.jpg?s=312x,"Ideally located in the prime touristic area of Seminyak, The Kunja Villas Hotel promises a relaxing and wonderful visit. The hotel offers a wide range of amenities and perks to ensure you have a great time. Free Wi-Fi in all rooms, 24-hour front desk, facilities for disabled guests, Wi-Fi in public areas, valet parking are there for guest's enjoyment. Television LCD/plasma screen, internet access – wireless, private pool, internet access – wireless (complimentary), whirlpool bathtub can be found in selected guestrooms. The hotel offers various recreational opportunities. The Kunja Villas Hotel combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",211,"9,20",1363636
